"","pct_Intrans"
"1",16.4912280701754
"2",13.7719298245614
"3",15.2631578947368
"4",20.7017543859649
"5",17.6315789473684
"6",19.9122807017544
"7",14.6491228070175
"8",18.0701754385965
"9",16.4912280701754
"10",14.2105263157895
"11",15
"12",14.3859649122807
"13",15.5263157894737
"14",15.9649122807018
"15",19.2105263157895
"16",18.5964912280702
"17",17.5438596491228
"18",15.5263157894737
"19",15.5263157894737
"20",17.8947368421053
"21",13.6842105263158
"22",16.6666666666667
"23",17.1052631578947
"24",14.1228070175439
"25",18.9473684210526
"26",18.1578947368421
"27",15.1754385964912
"28",12.5438596491228
"29",16.7543859649123
"30",16.8421052631579
"31",14.5614035087719
"32",16.7543859649123
"33",15
"34",17.6315789473684
"35",10.7017543859649
"36",13.2456140350877
"37",16.5789473684211
"38",15.7894736842105
"39",16.3157894736842
"40",14.5614035087719
"41",14.9122807017544
"42",13.1578947368421
"43",12.6315789473684
"44",13.5087719298246
"45",13.4210526315789
"46",13.5087719298246
"47",14.7368421052632
"48",15.8771929824561
"49",17.1929824561404
"50",18.2456140350877
"51",16.140350877193
"52",17.4561403508772
"53",12.6315789473684
"54",12.9824561403509
"55",16.3157894736842
"56",18.5964912280702
"57",15.7017543859649
"58",11.0526315789474
"59",17.5438596491228
"60",14.6491228070175
"61",21.4035087719298
"62",16.4035087719298
"63",17.1052631578947
"64",16.4912280701754
"65",15.6140350877193
"66",14.3859649122807
"67",17.9824561403509
"68",19.4736842105263
"69",13.2456140350877
"70",19.5614035087719
"71",17.1052631578947
"72",14.9122807017544
"73",19.3859649122807
"74",15.7894736842105
"75",15.5263157894737
"76",19.2982456140351
"77",19.8245614035088
"78",18.6842105263158
"79",15.5263157894737
"80",19.5614035087719
"81",13.6842105263158
"82",18.1578947368421
"83",16.3157894736842
"84",11.9298245614035
"85",12.9824561403509
"86",17.1929824561404
"87",16.6666666666667
"88",19.9122807017544
"89",16.0526315789474
"90",12.5438596491228
"91",14.0350877192982
"92",15.7894736842105
"93",19.5614035087719
"94",13.7719298245614
"95",13.859649122807
"96",17.719298245614
"97",15.3508771929825
"98",13.1578947368421
"99",16.4912280701754
"100",16.4035087719298
"101",13.4210526315789
"102",17.0175438596491
"103",18.5964912280702
"104",19.2105263157895
"105",18.3333333333333
"106",19.8245614035088
"107",10.6140350877193
"108",18.4210526315789
"109",18.4210526315789
"110",13.5964912280702
"111",21.3157894736842
"112",18.4210526315789
"113",15.9649122807018
"114",20.1754385964912
"115",16.6666666666667
"116",18.3333333333333
"117",17.280701754386
"118",12.9824561403509
"119",13.9473684210526
"120",14.1228070175439
"121",17.4561403508772
"122",16.4912280701754
"123",15
"124",13.9473684210526
"125",16.3157894736842
"126",14.6491228070175
"127",16.6666666666667
"128",19.5614035087719
"129",18.1578947368421
"130",17.0175438596491
"131",19.6491228070175
"132",16.4035087719298
"133",12.6315789473684
"134",14.6491228070175
"135",17.719298245614
"136",10.2631578947368
"137",14.1228070175439
"138",15.0877192982456
"139",13.3333333333333
"140",12.280701754386
"141",12.1929824561404
"142",14.5614035087719
"143",16.4912280701754
