"","pct_Intrans"
"1",24.2105263157895
"2",24.6491228070175
"3",24.3859649122807
"4",24.6491228070175
"5",23.3333333333333
"6",25.4385964912281
"7",23.5087719298246
"8",25.1754385964912
"9",23.3333333333333
"10",23.3333333333333
"11",22.8070175438596
"12",25.8771929824561
"13",24.8245614035088
"14",25.0877192982456
"15",26.2280701754386
"16",24.7368421052632
"17",24.0350877192982
"18",24.9122807017544
"19",25.7017543859649
"20",23.5087719298246
"21",23.4210526315789
"22",23.9473684210526
"23",23.3333333333333
"24",27.1929824561404
"25",23.9473684210526
"26",23.9473684210526
"27",22.280701754386
"28",24.9122807017544
"29",24.5614035087719
"30",25.7017543859649
"31",25.7894736842105
"32",24.6491228070175
"33",24.5614035087719
"34",26.7543859649123
"35",24.2982456140351
"36",25
"37",22.719298245614
"38",23.859649122807
"39",24.2105263157895
"40",24.7368421052632
"41",24.1228070175439
"42",25.5263157894737
"43",25.7894736842105
"44",20.0877192982456
"45",22.8947368421053
"46",22.280701754386
"47",25.1754385964912
"48",24.8245614035088
"49",26.0526315789474
"50",24.2105263157895
"51",23.5087719298246
"52",25.7017543859649
"53",22.1929824561403
"54",25.7017543859649
"55",24.9122807017544
"56",23.1578947368421
"57",22.8070175438596
"58",25.0877192982456
"59",23.5964912280702
"60",25.6140350877193
"61",26.6666666666667
"62",24.0350877192982
"63",24.5614035087719
"64",26.4035087719298
"65",25.8771929824561
"66",24.6491228070175
"67",24.8245614035088
"68",25.7894736842105
"69",25
"70",23.5964912280702
"71",22.4561403508772
"72",24.5614035087719
"73",25.7894736842105
"74",23.2456140350877
"75",23.5964912280702
"76",26.7543859649123
"77",27.5438596491228
"78",24.6491228070175
"79",24.4736842105263
"80",25
"81",26.140350877193
"82",23.6842105263158
"83",24.2982456140351
"84",23.3333333333333
"85",25.1754385964912
"86",24.5614035087719
"87",25.5263157894737
"88",25.0877192982456
"89",24.4736842105263
"90",25
"91",24.2105263157895
"92",23.859649122807
"93",24.4736842105263
"94",23.6842105263158
"95",26.4912280701754
"96",24.5614035087719
"97",24.7368421052632
"98",23.3333333333333
"99",21.5789473684211
"100",26.2280701754386
"101",22.8070175438596
"102",26.0526315789474
"103",24.6491228070175
"104",25.6140350877193
"105",24.4736842105263
"106",25.7017543859649
"107",26.0526315789474
"108",23.9473684210526
"109",24.2982456140351
"110",22.3684210526316
"111",23.859649122807
"112",23.6842105263158
"113",23.4210526315789
"114",23.7719298245614
"115",26.4912280701754
"116",25.1754385964912
"117",25.1754385964912
"118",22.8947368421053
"119",25.7894736842105
"120",23.4210526315789
"121",25.9649122807018
"122",23.7719298245614
"123",25.1754385964912
"124",25.8771929824561
"125",25.1754385964912
"126",25.9649122807018
"127",24.2982456140351
"128",25.1754385964912
"129",27.1929824561404
"130",25.7894736842105
"131",22.4561403508772
"132",26.4912280701754
"133",23.9473684210526
"134",24.7368421052632
"135",25.9649122807018
"136",23.859649122807
"137",25.6140350877193
"138",25.7017543859649
"139",21.7543859649123
"140",23.7719298245614
"141",26.4912280701754
"142",25.1754385964912
"143",24.1228070175439
"144",23.859649122807
"145",26.4912280701754
"146",21.9298245614035
"147",25.9649122807018
"148",24.3859649122807
"149",24.2105263157895
"150",25.4385964912281
"151",25.0877192982456
"152",25.4385964912281
"153",25.9649122807018
"154",24.8245614035088
"155",23.5964912280702
"156",23.4210526315789
"157",23.859649122807
"158",21.9298245614035
"159",21.8421052631579
"160",24.7368421052632
"161",24.0350877192982
"162",25.7894736842105
"163",26.2280701754386
"164",24.8245614035088
"165",24.2105263157895
"166",24.2982456140351
"167",25.3508771929825
"168",25.0877192982456
"169",25.0877192982456
"170",26.5789473684211
"171",23.5964912280702
"172",24.3859649122807
"173",24.2982456140351
"174",25.6140350877193
"175",22.280701754386
"176",23.5087719298246
"177",24.2982456140351
"178",22.4561403508772
"179",25.6140350877193
"180",23.1578947368421
"181",22.1052631578947
"182",26.6666666666667
"183",25.0877192982456
"184",25.0877192982456
"185",25.7017543859649
"186",25.7017543859649
"187",22.4561403508772
"188",25
"189",26.4912280701754
"190",26.3157894736842
"191",23.6842105263158
"192",23.859649122807
"193",25.7017543859649
"194",25.8771929824561
"195",26.0526315789474
"196",24.8245614035088
"197",23.5964912280702
"198",21.3157894736842
"199",25
"200",26.5789473684211
"201",27.1052631578947
"202",27.8947368421053
"203",26.3157894736842
"204",25.3508771929825
"205",25.5263157894737
"206",23.2456140350877
"207",25
"208",26.9298245614035
"209",23.1578947368421
"210",25.9649122807018
"211",25
"212",25.7017543859649
"213",22.3684210526316
"214",23.7719298245614
"215",25.1754385964912
"216",21.6666666666667
"217",25.1754385964912
"218",24.5614035087719
"219",23.9473684210526
"220",24.8245614035088
"221",25.7894736842105
"222",24.6491228070175
"223",24.2105263157895
"224",25
"225",24.0350877192982
"226",23.3333333333333
"227",24.6491228070175
"228",23.7719298245614
"229",25
"230",25.3508771929825
"231",23.5964912280702
"232",24.9122807017544
"233",24.4736842105263
"234",24.1228070175439
"235",24.3859649122807
"236",23.7719298245614
"237",22.280701754386
"238",24.1228070175439
"239",25.3508771929825
"240",25.4385964912281
"241",23.5964912280702
"242",26.5789473684211
"243",24.3859649122807
"244",25.9649122807018
"245",25.8771929824561
"246",24.9122807017544
"247",27.1052631578947
"248",25.9649122807018
"249",24.1228070175439
"250",22.0175438596491
"251",22.719298245614
"252",25.7017543859649
"253",25.0877192982456
"254",24.1228070175439
"255",25.2631578947368
"256",23.5964912280702
"257",25.1754385964912
"258",25
"259",24.2105263157895
"260",27.719298245614
"261",23.4210526315789
"262",23.2456140350877
"263",24.9122807017544
"264",24.7368421052632
"265",24.2105263157895
"266",24.5614035087719
"267",24.0350877192982
"268",23.5087719298246
"269",26.7543859649123
"270",21.2280701754386
"271",22.4561403508772
"272",25.9649122807018
"273",23.7719298245614
"274",26.4035087719298
"275",25.5263157894737
"276",22.1929824561403
"277",25.7017543859649
"278",27.0175438596491
"279",25.6140350877193
"280",25.1754385964912
"281",26.4035087719298
"282",26.8421052631579
"283",23.9473684210526
"284",22.0175438596491
"285",22.1929824561403
"286",22.280701754386
"287",23.5964912280702
"288",23.859649122807
"289",24.2105263157895
"290",25.2631578947368
"291",22.6315789473684
"292",26.3157894736842
"293",25.4385964912281
"294",25.9649122807018
"295",22.1929824561403
"296",26.3157894736842
"297",25.0877192982456
"298",25.4385964912281
"299",25.7017543859649
"300",26.2280701754386
"301",22.8070175438596
"302",25.5263157894737
"303",23.5964912280702
"304",26.3157894736842
"305",24.7368421052632
"306",25.7017543859649
"307",25.7894736842105
"308",25.6140350877193
"309",25.3508771929825
"310",25.5263157894737
"311",23.5087719298246
"312",25.2631578947368
"313",24.0350877192982
"314",23.5964912280702
"315",23.6842105263158
"316",26.140350877193
"317",25.4385964912281
"318",25.6140350877193
"319",23.7719298245614
"320",24.6491228070175
"321",24.2105263157895
"322",23.9473684210526
"323",26.140350877193
"324",24.4736842105263
"325",25.5263157894737
"326",25.9649122807018
"327",24.5614035087719
"328",25.3508771929825
"329",24.2982456140351
"330",24.8245614035088
"331",23.2456140350877
"332",23.859649122807
"333",25.6140350877193
"334",26.0526315789474
"335",24.1228070175439
"336",26.4912280701754
"337",24.3859649122807
"338",23.9473684210526
"339",24.7368421052632
"340",26.0526315789474
"341",23.0701754385965
"342",25.2631578947368
"343",25.3508771929825
"344",22.719298245614
"345",26.8421052631579
"346",24.8245614035088
"347",23.859649122807
"348",23.9473684210526
"349",26.140350877193
"350",26.140350877193
"351",26.8421052631579
"352",26.8421052631579
"353",23.4210526315789
"354",23.4210526315789
"355",23.5087719298246
"356",22.280701754386
"357",23.5964912280702
"358",26.4035087719298
"359",25
"360",24.7368421052632
"361",22.1052631578947
"362",26.4912280701754
"363",22.9824561403509
"364",25.1754385964912
"365",25.4385964912281
"366",25.1754385964912
"367",22.0175438596491
"368",26.4035087719298
"369",26.6666666666667
"370",22.4561403508772
"371",25.7017543859649
"372",23.859649122807
"373",27.0175438596491
"374",22.719298245614
"375",24.0350877192982
"376",25.2631578947368
"377",25.6140350877193
"378",24.0350877192982
"379",25.0877192982456
"380",25
"381",26.8421052631579
"382",25.5263157894737
"383",25.4385964912281
"384",23.5964912280702
"385",24.1228070175439
"386",25
"387",25.1754385964912
"388",23.9473684210526
"389",22.1929824561403
"390",24.4736842105263
"391",25.7894736842105
"392",23.859649122807
"393",25.7017543859649
"394",24.0350877192982
"395",23.5087719298246
"396",23.6842105263158
"397",25.7894736842105
"398",23.5964912280702
"399",25.8771929824561
"400",24.8245614035088
"401",26.2280701754386
"402",25.1754385964912
"403",25.5263157894737
"404",22.719298245614
"405",24.3859649122807
"406",26.9298245614035
"407",22.8947368421053
"408",24.8245614035088
"409",24.6491228070175
"410",25.3508771929825
"411",23.859649122807
"412",23.2456140350877
"413",24.4736842105263
"414",22.1052631578947
"415",24.9122807017544
"416",24.9122807017544
"417",25.6140350877193
"418",25
"419",24.9122807017544
"420",25.3508771929825
"421",25
"422",25.4385964912281
"423",24.8245614035088
"424",22.8070175438596
"425",23.7719298245614
"426",24.2105263157895
"427",24.8245614035088
"428",25.3508771929825
"429",24.8245614035088
"430",23.5087719298246
"431",24.9122807017544
"432",24.9122807017544
"433",22.8947368421053
"434",23.9473684210526
"435",25.9649122807018
"436",23.9473684210526
"437",24.7368421052632
"438",24.7368421052632
"439",26.2280701754386
"440",23.6842105263158
"441",26.2280701754386
"442",25
"443",25.0877192982456
"444",25.0877192982456
"445",26.6666666666667
"446",22.8947368421053
"447",25.3508771929825
"448",23.6842105263158
"449",24.6491228070175
"450",24.1228070175439
"451",25.9649122807018
"452",23.5087719298246
"453",23.3333333333333
"454",22.3684210526316
"455",24.0350877192982
"456",25
"457",23.3333333333333
"458",25.4385964912281
"459",26.8421052631579
"460",24.8245614035088
"461",26.5789473684211
"462",26.4912280701754
"463",25.3508771929825
"464",23.2456140350877
"465",24.9122807017544
"466",25.2631578947368
"467",24.2982456140351
"468",24.3859649122807
"469",23.2456140350877
"470",25.5263157894737
"471",25.6140350877193
"472",26.5789473684211
"473",25.1754385964912
"474",26.4912280701754
"475",23.5964912280702
"476",25.6140350877193
"477",26.7543859649123
"478",26.6666666666667
"479",26.0526315789474
"480",23.0701754385965
"481",25.6140350877193
"482",26.7543859649123
"483",25
"484",25.4385964912281
"485",25.8771929824561
"486",23.5087719298246
"487",25.8771929824561
"488",24.1228070175439
"489",24.9122807017544
"490",23.859649122807
"491",26.0526315789474
"492",24.3859649122807
"493",23.4210526315789
"494",25.6140350877193
"495",23.859649122807
"496",27.5438596491228
"497",25.6140350877193
"498",24.8245614035088
"499",25.4385964912281
"500",23.0701754385965
"501",25
"502",26.4035087719298
"503",24.5614035087719
"504",22.8070175438596
"505",23.9473684210526
"506",24.0350877192982
"507",25.7017543859649
"508",26.4035087719298
"509",25.7017543859649
"510",23.9473684210526
"511",23.0701754385965
"512",25.1754385964912
"513",21.4035087719298
"514",22.9824561403509
"515",26.5789473684211
"516",24.2982456140351
"517",20.0877192982456
"518",27.5438596491228
"519",25.2631578947368
"520",25.5263157894737
"521",24.5614035087719
"522",25
"523",25.2631578947368
"524",26.2280701754386
"525",25.7017543859649
"526",22.8947368421053
"527",25.7894736842105
"528",26.140350877193
"529",24.7368421052632
"530",25.9649122807018
"531",25.7017543859649
"532",24.4736842105263
"533",24.1228070175439
"534",23.3333333333333
"535",23.4210526315789
"536",25.3508771929825
"537",23.6842105263158
"538",25.7017543859649
"539",27.0175438596491
"540",23.3333333333333
"541",24.1228070175439
"542",26.0526315789474
"543",25.5263157894737
"544",24.1228070175439
"545",24.7368421052632
"546",25.6140350877193
"547",22.8947368421053
"548",25.5263157894737
"549",24.0350877192982
"550",26.3157894736842
"551",25.6140350877193
"552",25.5263157894737
"553",25.7017543859649
"554",25.4385964912281
"555",25.4385964912281
"556",24.8245614035088
"557",25.2631578947368
"558",25.6140350877193
"559",23.4210526315789
"560",25.6140350877193
"561",25.5263157894737
"562",25.6140350877193
"563",24.6491228070175
"564",24.0350877192982
"565",22.1929824561403
"566",24.9122807017544
"567",22.6315789473684
"568",20.8771929824561
"569",23.5964912280702
"570",23.7719298245614
"571",25.9649122807018
"572",25.1754385964912
"573",25
"574",24.3859649122807
"575",24.2105263157895
"576",26.140350877193
"577",25.1754385964912
"578",26.4035087719298
"579",26.3157894736842
"580",22.1929824561403
"581",23.1578947368421
"582",25.1754385964912
"583",25.0877192982456
"584",25.8771929824561
"585",22.8070175438596
"586",25.2631578947368
"587",24.3859649122807
"588",25
"589",24.9122807017544
"590",22.8947368421053
"591",24.2982456140351
"592",26.4035087719298
"593",25.3508771929825
"594",23.9473684210526
"595",25.4385964912281
"596",24.3859649122807
"597",25.6140350877193
"598",23.3333333333333
"599",24.5614035087719
"600",23.9473684210526
"601",25.8771929824561
"602",24.1228070175439
"603",25.4385964912281
"604",22.3684210526316
"605",25.6140350877193
"606",24.9122807017544
"607",25.1754385964912
"608",24.5614035087719
"609",24.3859649122807
"610",24.8245614035088
"611",25
"612",24.9122807017544
"613",24.5614035087719
"614",25.5263157894737
"615",25.7017543859649
"616",23.5087719298246
"617",23.3333333333333
"618",23.5964912280702
"619",26.0526315789474
"620",26.8421052631579
"621",25.8771929824561
"622",23.859649122807
"623",24.3859649122807
"624",24.8245614035088
"625",23.1578947368421
"626",26.0526315789474
"627",25
"628",25.7017543859649
"629",24.8245614035088
"630",25.5263157894737
"631",26.9298245614035
"632",26.4035087719298
"633",25.7017543859649
"634",22.719298245614
"635",25
"636",25.7017543859649
"637",24.5614035087719
"638",23.5964912280702
"639",23.859649122807
"640",25.5263157894737
"641",24.8245614035088
"642",23.7719298245614
"643",25.6140350877193
"644",26.140350877193
"645",26.3157894736842
"646",24.7368421052632
"647",25.7894736842105
"648",20.8771929824561
"649",26.140350877193
"650",25.9649122807018
"651",22.8947368421053
"652",23.4210526315789
"653",25.2631578947368
"654",26.5789473684211
"655",25.7017543859649
"656",25.8771929824561
"657",25.0877192982456
"658",26.3157894736842
"659",25.4385964912281
"660",23.3333333333333
"661",25.0877192982456
"662",23.859649122807
"663",24.2105263157895
"664",25.1754385964912
"665",26.140350877193
"666",23.7719298245614
"667",25.2631578947368
"668",25.4385964912281
"669",22.5438596491228
"670",20.5263157894737
"671",25.0877192982456
"672",25.8771929824561
"673",23.9473684210526
"674",25.0877192982456
"675",24.9122807017544
"676",25.5263157894737
"677",27.1052631578947
"678",24.0350877192982
"679",26.6666666666667
"680",26.3157894736842
"681",23.4210526315789
"682",24.6491228070175
"683",24.6491228070175
"684",25.7894736842105
"685",24.8245614035088
"686",24.5614035087719
"687",22.719298245614
"688",26.0526315789474
"689",24.7368421052632
"690",24.7368421052632
"691",27.1929824561404
"692",24.6491228070175
"693",26.0526315789474
"694",25.3508771929825
"695",25.7017543859649
"696",25.4385964912281
"697",25.9649122807018
"698",25.2631578947368
"699",24.5614035087719
"700",25.9649122807018
"701",27.1929824561404
"702",23.6842105263158
"703",24.2105263157895
"704",25.3508771929825
"705",26.140350877193
"706",25.4385964912281
"707",26.4035087719298
"708",21.6666666666667
"709",24.3859649122807
"710",24.7368421052632
"711",25.7894736842105
"712",24.4736842105263
"713",24.4736842105263
"714",26.6666666666667
"715",27.280701754386
"716",26.0526315789474
"717",26.4912280701754
"718",25.5263157894737
"719",25.6140350877193
"720",25.2631578947368
"721",21.9298245614035
"722",24.3859649122807
"723",24.9122807017544
"724",24.2982456140351
"725",24.2105263157895
"726",26.3157894736842
"727",26.140350877193
"728",22.6315789473684
"729",23.9473684210526
"730",22.6315789473684
"731",24.7368421052632
"732",23.4210526315789
"733",25.9649122807018
"734",23.7719298245614
"735",23.859649122807
"736",23.3333333333333
"737",24.0350877192982
"738",24.1228070175439
"739",24.7368421052632
"740",24.6491228070175
"741",21.5789473684211
"742",23.5964912280702
"743",24.7368421052632
"744",24.6491228070175
"745",23.6842105263158
"746",24.5614035087719
"747",21.6666666666667
"748",24.9122807017544
"749",25.4385964912281
"750",25.9649122807018
"751",25.7894736842105
"752",24.8245614035088
"753",24.1228070175439
"754",24.7368421052632
"755",24.2105263157895
"756",21.5789473684211
"757",21.140350877193
"758",25.1754385964912
"759",25.7017543859649
"760",24.4736842105263
"761",23.3333333333333
"762",25.7017543859649
"763",24.8245614035088
"764",24.9122807017544
"765",23.7719298245614
"766",25
"767",25.3508771929825
"768",23.6842105263158
"769",25.4385964912281
"770",23.859649122807
"771",22.1052631578947
"772",25
"773",25.2631578947368
"774",23.1578947368421
"775",22.8070175438596
"776",22.1052631578947
"777",22.719298245614
"778",22.8947368421053
"779",25.0877192982456
"780",23.9473684210526
"781",24.2982456140351
"782",25.1754385964912
"783",24.9122807017544
"784",25.7017543859649
"785",24.8245614035088
"786",23.3333333333333
"787",24.2105263157895
"788",23.6842105263158
"789",21.9298245614035
"790",24.8245614035088
"791",23.3333333333333
"792",26.7543859649123
"793",26.3157894736842
"794",25.7017543859649
"795",24.3859649122807
"796",24.4736842105263
"797",26.2280701754386
"798",22.6315789473684
"799",25.1754385964912
"800",24.9122807017544
"801",26.140350877193
"802",22.8947368421053
"803",23.7719298245614
"804",25.0877192982456
"805",22.8070175438596
"806",26.4035087719298
"807",24.3859649122807
"808",24.0350877192982
"809",22.6315789473684
"810",22.9824561403509
"811",23.4210526315789
"812",22.8070175438596
"813",26.4035087719298
"814",22.1052631578947
"815",26.5789473684211
"816",23.7719298245614
"817",22.9824561403509
"818",21.140350877193
"819",23.6842105263158
"820",24.4736842105263
"821",25.0877192982456
"822",25.2631578947368
"823",25
"824",24.8245614035088
"825",24.1228070175439
"826",24.5614035087719
"827",23.7719298245614
"828",25.3508771929825
"829",23.0701754385965
"830",24.5614035087719
"831",25.5263157894737
